v_rid,name,branch,addr,road_addr,phone,lat,lng,score,user_score,review_cnt,category,area,open_status,image,profile_url
bhBRSWw7OzTz,블랙펄커피,,인천광역시 강화군 길상면 초지리 1251-396,인천광역시 강화군 길상면 해안동로 40-2 블랙펄커피,0507-1379-4889,37.6308638,126.5332036,67,4.8,9,"커피, 로스터리카페",강화도,오늘 휴무,https://d12zq4w4guyljn.cloudfront.net/300_300_20250615021505516_photo_9356cffd9542.webp,https://www.diningcode.com/profile.php?rid=bhBRSWw7OzTz
jwVdVdKLnubv,빌라쥬 드 아난티 테이스티저니 커피,,부산광역시 기장군 기장읍 시랑리 733 LP 크리스탈 2F,부산광역시 기장군 기장읍 기장해안로 267-7 LP 크리스탈 2F,051-662-7060,35.1986531,129.2211582,67,3.8,2,"커피, 로스터리카페",기장,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260319091003_photo1_41b1778b5b78.webp,https://www.diningcode.com/profile.php?rid=jwVdVdKLnubv
q6NX26FLfaEu,뽐므,,서울특별시 서초구 방배동 435-2,서울특별시 서초구 방배천로18길 36-5 1층,0507-1387-6613,37.482482,126.9848561,67,4.7,3,"브런치, 로스터리카페",방배동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250411021041_photo1_dbeff4e2e0e9.webp,https://www.diningcode.com/profile.php?rid=q6NX26FLfaEu
JeKCp6C7B6dL,삼문당 커피로스터,,경상남도 통영시 태평동 385-1 2층,경상남도 통영시 중앙로 168 2층,055-645-9092,34.8465596,128.4242078,67,3.9,11,"커피, 로스터리카페",통영,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260406094407_photo1_3d18d74fd4b1.webp,https://www.diningcode.com/profile.php?rid=JeKCp6C7B6dL
2cXxMQ9NbqYF,스몰띵,,서울특별시 강남구 논현동 97-11,"서울특별시 강남구 도산대로46길 16 세븐빌딩 1층, 2층",0507-1375-0952,37.5209924,127.0364128,67,4.1,3,"카페, 로스터리카페",논현동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260116124918810_photo_050daad61d12.webp,https://www.diningcode.com/profile.php?rid=2cXxMQ9NbqYF
bVUrFbq3flRM,스탠딩커피,궁정동점,서울특별시 종로구 궁정동 29-2,서울특별시 종로구 효자로 107 1층,02-720-0427,37.5836087,126.9713012,67,3.7,2,"커피, 로스터리카페",서촌,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251124083246730_photo_8263324149e9.webp,https://www.diningcode.com/profile.php?rid=bVUrFbq3flRM
Xh8nq0KI4CG9,썬까페,,강원도 강릉시 강동면 정동진리 328-3,강원도 강릉시 강동면 정동역길 6,033-644-5466,37.6918739,129.0315904,67,4.7,5,"카페, 로스터리카페",정동진,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260212093950186_photo_4adffc235829.webp,https://www.diningcode.com/profile.php?rid=Xh8nq0KI4CG9
qJ2pmJGTkgSG,썸바실커피,,경기도 남양주시 별내동 874-12,경기도 남양주시 송산로339번길 19 1층,0507-1326-7948,37.672632,127.1322389,67,4.6,5,"커피, 로스터리카페",별내,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240810123025_photo1_73c904dea5b7.webp,https://www.diningcode.com/profile.php?rid=qJ2pmJGTkgSG
EXm8O6W7iH9x,아라비카스튜디오 로스터즈,율하점,대구광역시 동구 율하동 232-4,대구광역시 동구 율하동로23길 46-1 1층 아라비카스튜디오 로스터즈,0507-1345-8374,35.8705419,128.69752,67,4,3,"카페, 로스터리카페",율하,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260220181449_photo1_Wttz9rpZmZFL.webp,https://www.diningcode.com/profile.php?rid=EXm8O6W7iH9x
J5JNEHjm0VMp,알키미스타,,서울특별시 은평구 증산동 177-24,서울특별시 은평구 증산로 251 1층,0507-1372-5803,37.580634,126.9058675,67,5,3,"카페, 로스터리카페",증산역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250419035809_photo1_3dc58a5d0483.webp,https://www.diningcode.com/profile.php?rid=J5JNEHjm0VMp
Fy3plpc8geHd,알토 커피바,,"서울특별시 종로구 인사동 32-3 녹색 건물 1,2층","서울특별시 종로구 인사동길 20-8 녹색 건물 1,2층",0507-1353-1519,37.5725241,126.9870573,67,4.7,3,"커피, 로스터리카페",인사동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240612105604302_photo_9ea905994d0e.webp,https://www.diningcode.com/profile.php?rid=Fy3plpc8geHd
mpKk8C8MO5fe,암튼 커피스탠드,,부산광역시 영도구 남항동3가 141-234,부산광역시 영도구 남항서로 40 1층 암튼커피스탠드,0507-1360-3459,35.0849533,129.0357317,67,4,7,"카페, 로스터리카페",영도,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260105123320_photo1_bb3c04c64662.webp,https://www.diningcode.com/profile.php?rid=mpKk8C8MO5fe
ep9DQ1BlAm4W,어라운드커피,,경기도 수원시 영통구 신동 926,경기도 수원시 영통구 권선로882번길 43-53 1층 어라운드커피,010-3009-5704,37.2482542,127.0423457,67,4.2,6,"커피, 로스터리카페",수원,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260121104047360_photo_75063d57986e.webp,https://www.diningcode.com/profile.php?rid=ep9DQ1BlAm4W
Go4WDC73Wenh,언사이드 커피 로스터스,,서울특별시 관악구 신림동 520-1,서울특별시 관악구 난곡로75길 11 1층,0507-1354-7052,37.4856137,126.9129869,67,4.3,2,"커피, 로스터리카페",신대방역,오늘 휴무,https://d12zq4w4guyljn.cloudfront.net/300_300_20260407021623113_photo_ca43cde980f3.webp,https://www.diningcode.com/profile.php?rid=Go4WDC73Wenh
a8y9jsZqg7aQ,에스토 커피,,전라남도 여수시 학동 85-1,전라남도 여수시 망마로 30 1층 에스토커피,0507-1404-8510,34.7597462,127.6661849,67,4.9,9,"커피, 로스터리카페",여수,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250804104236657_photo_be93782c8c6f.webp,https://www.diningcode.com/profile.php?rid=a8y9jsZqg7aQ
jpw5sLb4KXXO,엑시스텐스,,서울특별시 은평구 신사동 9-7,서울특별시 은평구 갈현로5길 5 1층 카페 엑시스텐스,,37.6019555,126.9097548,67,4,1,"커피, 로스터리카페",은평구,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260706033234_photo1_b2943ef9b91e.webp,https://www.diningcode.com/profile.php?rid=jpw5sLb4KXXO
dELTWADoKja1,엘오공이커피로스터즈,,대전광역시 중구 용두동 35-1,대전광역시 중구 계룡로815번길 6 1층 LCR,0507-1391-6641,36.327314,127.4071481,67,4.9,8,"커피, 로스터리카페",오룡역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260423182015_photo1_c0a6258a5c50.webp,https://www.diningcode.com/profile.php?rid=dELTWADoKja1
CLW1nuhoBlN9,오금동커피,오금역점,서울특별시 송파구 오금동 48-12,서울특별시 송파구 중대로25길 10-1 1층,0507-1348-7165,37.5034479,127.1279437,67,4.3,4,"카페, 로스터리카페",오금역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250826150646_photo1_4e3bc6b46824.webp,https://www.diningcode.com/profile.php?rid=CLW1nuhoBlN9
drKTKy60DQgV,오넌 커피 로스터스,,경기도 고양시 일산동구 백석동 1247-1,경기도 고양시 일산동구 강송로73번길 7-3 1층,0507-1411-5323,37.6463369,126.790097,67,4.7,2,"커피, 로스터리카페",일산,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260202125237371_photo_iWrux8nHmr5e.webp,https://www.diningcode.com/profile.php?rid=drKTKy60DQgV
il3etwjxBpNZ,오드이븐,남포점,부산광역시 중구 부평동1가 30-1 1층 오드이븐,부산광역시 중구 중구로29번길 7 1층 오드이븐,0507-1343-3697,35.1003684,129.0275293,67,4.7,4,"카페, 로스터리카페",부산부평동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260206030428015_photo_70519a5900d1.webp,https://www.diningcode.com/profile.php?rid=il3etwjxBpNZ
lByTslfxew4x,오라,,부산광역시 동래구 온천동 192-14,부산광역시 동래구 금강로 92,0507-1331-2219,35.2170979,129.0788232,67,3.5,4,"카페, 로스터리카페",온천장,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260506010407_photo1_bedbe5754a64.webp,https://www.diningcode.com/profile.php?rid=lByTslfxew4x
dnTLEwOvNLaR,오르로스터리,,인천광역시 중구 중산동 1882-1,인천광역시 중구 하늘중앙로 193 조양타워 1층 124-1호,0507-1407-8441,37.4902468,126.5608654,67,4.4,2,"커피, 로스터리카페",영종도,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260420062225_photo1_f366a5a57f72.webp,https://www.diningcode.com/profile.php?rid=dnTLEwOvNLaR
yo1PXBIo3TsM,오리엔트커피,,대전광역시 서구 도안동 1439,대전광역시 서구 도안중로311번길 35 1층,0507-1352-3134,36.3143448,127.3505451,67,4.2,2,"핸드드립, 로스터리카페",대전서구,오늘 휴무,https://d12zq4w4guyljn.cloudfront.net/300_300_20260419162803_photo1_7aea9002529c.webp,https://www.diningcode.com/profile.php?rid=yo1PXBIo3TsM
UE0b34yXJojO,오버드라이브 커피로스터스,,경기도 부천시 원미구 상동 616-8 1층,경기도 부천시 원미구 상이로9번길 7-14 1층,,37.4892739,126.7436447,67,3.9,2,"커피, 로스터리카페",부천상동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260104023214119_photo_f36ee5025da3.webp,https://www.diningcode.com/profile.php?rid=UE0b34yXJojO
z8lP2ZkrV1lK,오브오프,,울산광역시 북구 송정동 1214-2,울산광역시 북구 송정15길 17 1층,0507-1326-5877,35.6013136,129.361458,67,4.4,4,"커피, 로스터리카페",울산북구,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250928013322_photo1_39ceadf421e4.webp,https://www.diningcode.com/profile.php?rid=z8lP2ZkrV1lK
yXZAyUNZBGNv,오우커 커피 바,,부산 수영구 광안동 120-269,부산 수영구 무학로10번길 35 2층,0507-1352-6983,35.1602265,129.1146231,67,4.1,7,"커피, 로스터리카페",광안리,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250501115433388_photo_e1a573ea54fd.webp,https://www.diningcode.com/profile.php?rid=yXZAyUNZBGNv
j8sM9mfC0kXM,오월의숲,,충청남도 천안시 서북구 성정동 361,충청남도 천안시 서북구 세관길 78,0507-1444-1064,36.8231984,127.1451977,67,4.7,4,"커피, 로스터리카페",천안,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250730015545052_menu_596131b01c52.webp,https://www.diningcode.com/profile.php?rid=j8sM9mfC0kXM
bdDJELY3qgG1,일세컨도치쇼룸,,서울특별시 은평구 응암동 738,서울특별시 은평구 은평로 82 1층 108호,070-4060-1987,37.5990862,126.9170018,67,4,2,"커피, 로스터리카페",응암역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250802112059_photo1_9611bf6940b5.webp,https://www.diningcode.com/profile.php?rid=bdDJELY3qgG1
jludGk0LQIiO,제시엘리스,,전라북도 완주군 봉동읍 낙평리 388-1,전라북도 완주군 봉동읍 낙평동서로 80 제시엘리스 본점,0507-1457-5682,35.9330116,127.168137,67,4.3,4,"핸드드립, 로스터리카페",완주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260520094632_photo1_604fda0435e3.webp,https://www.diningcode.com/profile.php?rid=jludGk0LQIiO
sFhZRvhca5aF,죽도포포,,경상북도 포항시 북구 죽도동 2-492,경상북도 포항시 북구 죽도시장3길 3-4,0507-1358-9445,36.0353901,129.3659212,67,3.9,3,"카페, 로스터리카페",포항,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260430122136_photo1_6ca717e78805.webp,https://www.diningcode.com/profile.php?rid=sFhZRvhca5aF
wt2q3r9sBuD3,줄기 커피바,,서울특별시 강남구 논현동 65,서울특별시 강남구 도산대로30길 11 1층 줄기커피바,010-7599-0299,37.519144,127.029577,67,4.2,3,"커피, 로스터리카페",논현동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260411091245139_photo_4f1154c2536b.webp,https://www.diningcode.com/profile.php?rid=wt2q3r9sBuD3
wTnX1woXpv1z,진위커피로스터스,,경기도 평택시 진위면 갈곶리 95-12,경기도 평택시 진위면 가곡길 138,0507-1377-2687,37.120032,127.0769783,67,5,2,"핸드드립, 로스터리카페",평택,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240121061349_photo2_a9d9de5deacb.webp,https://www.diningcode.com/profile.php?rid=wTnX1woXpv1z
dcZxHp3vBhVZ,집생로커피,마곡점,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 135호,서울특별시 강서구 마곡중앙6로 45 리더스퀘어마곡 135호 집생로커피,0507-1388-7337,37.5605353,126.8321039,67,4.1,4,"커피, 로스터리카페",마곡,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240525030222411_photo_d9ba0c1a2364.webp,https://www.diningcode.com/profile.php?rid=dcZxHp3vBhVZ
nMcTji0Zra8e,챔프커피H.Q,,서울특별시 서초구 서초동 1610-6,"서울특별시 서초구 효령로67길 71-13 지상1층, 지하1층(서초동)",010-6468-4516,37.4897587,127.0221776,67,4.5,3,"커피, 로스터리카페",서초동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260330030704362_photo_294684be2b9a.webp,https://www.diningcode.com/profile.php?rid=nMcTji0Zra8e
aoni1zOfaaA8,카페 그라노,,서울 강남구 대치동 919-7,서울특별시 강남구 역삼로64길 15,02-6052-5383,37.5000757,127.0532759,67,3.5,6,"베트남커피, 로스터리카페",대치동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250120093330_photo1_c4af74f90374.webp,https://www.diningcode.com/profile.php?rid=aoni1zOfaaA8
4LJlBwLF0X0k,카페 떼오,,경기도 고양시 일산동구 설문동 722-36,경기도 고양시 일산동구 고봉로 725 카페떼오,031-977-1191,37.7218584,126.7890915,67,4.1,8,"카페, 로스터리카페",일산,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250506082111468_photo_e91783459f23.webp,https://www.diningcode.com/profile.php?rid=4LJlBwLF0X0k
pZK7WftCIwD0,카페 앰핑,,서울특별시 영등포구 문래동3가 77-9,"서울특별시 영등포구 문래로20길 60 메가벤처타워, 1층 103호",0507-1358-7745,37.5171122,126.889544,67,5,1,"커피, 로스터리카페",문래동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251022081741923_photo_5f74d9a8a2a2.webp,https://www.diningcode.com/profile.php?rid=pZK7WftCIwD0
024ABa02RtC7,카페 클라츠,,서울시 성북구 동선동2가 150,서울특별시 성북구 보문로30나길 37 1층 카페클라츠,02-921-2561,37.5910532,127.0203557,67,4.4,2,"커피, 로스터리카페",성신여대,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240409031919062_photo_e0facf901cf7.webp,https://www.diningcode.com/profile.php?rid=024ABa02RtC7
EUzz6wcZHG6s,카페리멤버,,경기도 김포시 장기동 1948-18 1층,경기 김포시 김포한강1로98번길 17-106 1층,0507-1446-5131,37.6462749,126.6717359,67,5,3,"커피, 로스터리카페",김포,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251004115540_photo1_2600bb7bcae0.webp,https://www.diningcode.com/profile.php?rid=EUzz6wcZHG6s
ZVcBEExA23Un,커피동경,,충청남도 천안시 동남구 유량동 9-3,충청남도 천안시 동남구 태조산길 264 커피동경,041-551-2648,36.8207333,127.1884602,67,4.2,3,"커피, 로스터리카페",천안,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250106155807_photo1_06b776fe1093.webp,https://www.diningcode.com/profile.php?rid=ZVcBEExA23Un
7QeivCyWt3QK,커피랩스로스터리,,서울특별시 영등포구 문래동6가 19,서울특별시 영등포구 선유로9길 10 문래SKV1센터 1층 122호,02-2633-0280,37.5179897,126.8868599,67,5,1,"커피, 로스터리카페",문래,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=7QeivCyWt3QK
egjgg6R3o84F,커피볶는집낙타,,서울특별시 서초구 양재동 269,서울특별시 서초구 마방로10길 34-23 상원빌딩 1층,0507-1315-6225,37.4753033,127.0433739,67,5,2,"커피, 로스터리카페",양재,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250227085717734_photo_a7657e9cf260.webp,https://www.diningcode.com/profile.php?rid=egjgg6R3o84F
41KqbZYQUs1C,커피시네마,,서울 영등포구 양평동5가 33,서울 영등포구 양평로21가길 4 101호,0507-2085-2069,37.5377721,126.8931496,67,5,2,"커피, 로스터리카페",선유도역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260202124329_photo1_a40be41a0b3c.webp,https://www.diningcode.com/profile.php?rid=41KqbZYQUs1C
OWqPrS2PWm4Y,커피이도,,충청남도 공주시 신관동 454-19,충청남도 공주시 번영3로 40 커피이도,0507-1373-2711,36.4704054,127.1351156,67,4.1,4,"카페, 로스터리카페",공주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251104011306326_photo_9903de718bf4.webp,https://www.diningcode.com/profile.php?rid=OWqPrS2PWm4Y
v6OHv5UiIh2T,커피정경,,경북 예천군 호명읍 산합리 1184,경북 예천군 호명읍 양지2길 26 1층,0507-1356-1417,36.5772677,128.4776293,67,4.9,4,"핸드드립, 로스터리카페",예천,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20241213103527123_photo_e147d1091f93.webp,https://www.diningcode.com/profile.php?rid=v6OHv5UiIh2T
092fbHTxtqrI,커피출판사,,서울특별시 중구 중림동 63-3,서울특별시 중구 중림로7길 27,,37.5585775,126.9684835,67,4.6,4,"핸드드립, 로스터리카페",서울역,확인필요,https://d12zq4w4guyljn.cloudfront.net/300_300_20251028155527_photo1_74bd2c58c908.webp,https://www.diningcode.com/profile.php?rid=092fbHTxtqrI
QE7RxfeHFrB7,커피화 로스터스,,인천광역시 연수구 송도동 150 롯데 캐슬 상가,"인천광역시 연수구 송도과학로27번길 70 롯데 캐슬 상가 107호, 108호 커피화 로스터스 본점",0507-1365-7309,37.386175,126.667252,67,4.3,3,"커피, 로스터리카페",송도,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251128021923685_photo_52d0e2fe1873.webp,https://www.diningcode.com/profile.php?rid=QE7RxfeHFrB7
S5Kcr4cmQO5F,케빈커피로스터스,,경상남도 함양군 함양읍 교산리 1033-10,경남 함양군 함양읍 상림1길 26,055-964-0515,35.522877,127.7227953,67,4.5,4,"커피, 로스터리카페",함양,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251104033915_photo1_0be737a322c7.webp,https://www.diningcode.com/profile.php?rid=S5Kcr4cmQO5F
4fKhPI4zuiip,콜스커피,,경기도 수원시 영통구 영통동 1019-21,경기도 수원시 영통구 매영로415번길 56-9 1층,0507-1396-9032,37.249501,127.0795573,67,5,3,"커피, 로스터리카페",영통,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250630111230_photo1_d7a41bd72e57.webp,https://www.diningcode.com/profile.php?rid=4fKhPI4zuiip
